Trace1,
Freq,,Amp,,
          1410000000,Hz,              -12.76, dBm,
          1412500000,Hz,              -12.88, dBm,
          1415000000,Hz,              -13.01, dBm,
          1417500000,Hz,              -13.14, dBm,
          1420000000,Hz,              -13.13, dBm,
          1422500000,Hz,              -13.22, dBm,
          1425000000,Hz,              -13.25, dBm,
          1427500000,Hz,              -13.29, dBm,
          1430000000,Hz,              -13.29, dBm,
          1432500000,Hz,              -13.35, dBm,
          1435000000,Hz,              -13.28, dBm,
          1437500000,Hz,              -13.26, dBm,
          1440000000,Hz,              -13.17, dBm,
          1442500000,Hz,              -13.11, dBm,
          1445000000,Hz,              -13.02, dBm,
          1447500000,Hz,              -12.96, dBm,
          1450000000,Hz,              -12.90, dBm,
          1452500000,Hz,              -12.90, dBm,
          1455000000,Hz,              -12.89, dBm,
          1457500000,Hz,              -12.93, dBm,
          1460000000,Hz,              -13.03, dBm,
          1462500000,Hz,              -13.08, dBm,
          1465000000,Hz,              -13.23, dBm,
          1467500000,Hz,              -13.38, dBm,
          1470000000,Hz,              -13.48, dBm,
          1472500000,Hz,              -13.50, dBm,
          1475000000,Hz,              -13.62, dBm,
          1477500000,Hz,              -13.69, dBm,
          1480000000,Hz,              -13.76, dBm,
          1482500000,Hz,              -13.81, dBm,
          1485000000,Hz,              -13.84, dBm,
          1487500000,Hz,              -13.90, dBm,
          1490000000,Hz,              -13.93, dBm,
          1492500000,Hz,              -14.01, dBm,
          1495000000,Hz,              -14.02, dBm,
          1497500000,Hz,              -14.11, dBm,
          1500000000,Hz,              -20.51, dBm,
